Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Source,Number_News,Media_Attention,Reliability,Quarter,City,State,School_Level,Location,Location_Type,During_Classes,Time_Period,First_Shot,Duration_min,Summary,Narrative,Situation,Targets,Accomplice,Accomplice_Narrative,Hostages,Barricade,Officer_Involved,Bullied,Domestic_Violence,Gang_Related,Active_Shooter_FBI,Shots_Fired,LAT,LNG
20230217NCERE,2,17,2023,2/17/23,Erwin Elementary School,0,0,0,0,"https://abc11.com/erwin-elementary-school-harnett-county-gun-on-campus-in-backpack/12831894/
https://www.cbs17.com/news/local-news/loaded-gun-found-in-students-backpack-at-erwin-elementary-school-police-chief-says/",5,Local,4,Winter,Erwin,NC,Elementary,Bathroom,Outside on School Property,Yes,Morning Classes,11:40 AM,1,"4th grade student pointed a loaded gun at another student in the bathroom, detained by SRO","A loaded handgun was found on campus at Erwin Elementary School on Friday morning, according to the police chief. A school resource officer inside of Erwin Elementary School and other staff were told a fourth grader had a gun in their bag. The weapon was reported by other students after the student pointed it at another student in the bathroom. A loaded handgun was found in a fourth grade student’s backpack around 11:40 a.m. Friday morning, according to Police Chief Johnathan Johnson.",,Victims Targeted,No,,No,No,No,,No,No,No,0,35.326501,-78.671002
20230217ILCAC,2,17,2023,2/17/23,Catalyst Circle Rock Charter School,0,1,1,0,https://abc7chicago.com/chicago-shooting-today-catalyst-circle-rock-charter-school-south-austin/12833547/,1,Local,4,Winter,Chicago,IL,K-12,Beside Building,Outside on School Property,Yes,Dismissal,4:19 PM,1,Teenage girl shot beside school," A 17-year-old girl was shot Friday afternoon outside of a charter school on Chicago's West Side, police said. The teen was shot in the leg when someone in a vehicle pulled up and fired shots at her as she walked along a sidewalk in the 5600-block of W. Washington around 4:19 p.m., Chicago police said. The teen was taken to a local hospital in good condition, police said.",Drive-by Shooting,Victims Targeted,,,No,No,No,No,,,No,99,41.882419,-87.765794
20230216TXGAG,2,16,2023,2/16/23,Galena Park High School,1,0,1,0,"https://www.click2houston.com/news/local/2023/02/17/17-year-old-shot-killed-in-galena-park-hcso-says/
https://abc13.com/galena-park-hs-student-killed-community-center-maros-orta-harris-county-crime/12830479/
https://www.fox26houston.com/news/friends-and-family-are-grieving-after-a-17-year-old-high-school-senior-is-shot-to-death-near-his-school",5,Local,4,Winter,Galena Park,TX,High,Parking Lot,Outside on School Property,No,Afternoon Classes,4:30 PM,1,Student fatally shot in school parking lot,17-year-old was shot multiple times in the school parking lot and died at the hospital. Police believe the shooting was drug related. 17-year-old arrested. Victim was a student at the school.,Illegal Activity,Victims Targeted,Yes,Two teens fled,No,No,No,No,No,No,No,3,29.738289,-95.237235
20230216TXDAH,2,16,2023,2/16/23,Davis High School,0,0,0,0,"https://abc13.com/aldine-isd-high-school-david-police-at-davis-hs-12525-ella-boulevard/12824999/
https://cw39.com/news/local/aldine-isd-police-officer-fires-gun-during-fight-outside-davis-high-school-authorities-said/",5,Local,4,Winter,Houston,TX,High,Parking Lot,Outside on School Property,No,Sport Event,8:45 PM,1,Officer fired shots after someone pointed a gun at him during fight in the school parking lot after basketball game,"An Aldine ISD police officer fired his gun after a suspect pointed a handgun at him in north Harris County. The incident happened around 8:45 p.m. Wednesday night at Davis High School, located on 12525 Ella Boulevard. According to the report, a fight broke out in the parking lot. The AISD police officer fired one shot after a passenger in a black four-door sedan pointed a gun at him. The vehicle then fled the scene. It is unknown if anyone in the sedan was hit.",Escalation of Dispute,Both,,,No,No,No,,No,No,No,99,29.954493,-95.433593
20230215OHCOC,2,15,2023,2/15/23,Collinwood High School,0,0,0,0,"https://www.news5cleveland.com/news/local-news/student-may-have-been-target-of-shots-fired-outside-collinwood-high-school-wednesday-morning
https://www.cleveland.com/crime/2023/02/18-year-old-charged-in-collinwood-high-school-shooting-shots-directed-at-students-police-say.html",5,Local,4,Winter,Cleveland,OH,High,Front of School,Outside on School Property,Yes,Morning Classes,10:00 AM,1,"Shots fired a student, student ran into school then building locked down","A student may have been the target of shots fired outside of Collinwood High School in Cleveland Wednesday morning, the district confirmed. The student made it safely into the school, which was placed on lockdown while Cleveland Metropolitan School District Safety and Security officials and Cleveland Police officers responded, the district said.",,Victims Targeted,,,No,No,No,,No,,No,99,41.553344,-81.574704
20230215MDWAB,2,15,2023,2/15/23,Walter P. Carter Elementary/Middle School,0,1,1,0,"https://www.wbaltv.com/article/teenage-girl-shot-43rd-street-baltimore/42929411
https://foxbaltimore.com/news/local/teenage-girl-shot-near-walter-p-carter-elementarymiddle-school-police-say",10,Regional,4,Winter,Baltimore,MD,K-8,Front of School,Outside on School Property,Yes,Evening,6:13 PM,1,Teen shot in front of school during evening classes,"A 15-year-old Mervo student is in critical condition after being shot near Walter P. Carter Elementary/Middle School, according to officials during a press conference on Wednesday night. At around 6:13 p.m., a officer was flagged down by a citizen in the Govans area of North Baltimore. The person told the officer that there was an armed person at a nearby school, according to the department. Deputy Police commissioner Rich William says that a student was shot and aid was rendered to her on the scene by medics. William says the teen girl has undergone surgery and is in critical condition.",,,,,No,No,No,,No,,No,99,39.342577,-76.604301
20230214PAWEP,2,14,2023,2/14/23,Westinghouse Academy,0,4,4,0,"https://www.wtae.com/article/pittsburgh-westinghouse-academy-homewood-shooting/45583599#
https://www.wtae.com/article/pittsburgh-shooting-westinghouse-academy-homewood/42891145#
https://www.cbsnews.com/pittsburgh/live-updates/westinghouse-high-school-shooting/ ",50,National,4,Winter,Pittsburgh,PA,6-12,Front of School,Outside on School Property,Yes,Dismissal,2:15 PM,1,Four students shot in front of school at dismissal,"Four students were shot outside Westinghouse Academy 6-12 in Pittsburgh's Homewood neighborhood on Tuesday afternoon, police said. The shooting happened shortly after the 2:15 p.m. dismissal time for the school day. Three boys and a girl were taken to the hospital. ""All the students are stable, no life-threatening conditions,"" Cmdr. Stephen Vinansky said. ""All the students are accounted for."" Vinansky said police arrived just over a minute after receiving the alert and found three students inside the school with gunshot wounds. The fourth victim arrived at the hospital with a family member. Authorities said two of the male victims are 15 years old, one is 17 years old, and the female victim is 15 years old. The school was placed on lockdown as law enforcement investigated.",,Both,,,No,No,No,No,No,,No,10,40.461063,-79.901398
20230214GAMID,2,14,2023,2/14/23,Miller Grove Middle School,0,0,0,0,"https://www.wsbtv.com/news/local/dekalb-county/gun-goes-off-classroom-dekalb-county-middle-school-officials-say/GO3VO473NZDPTNJJNEQKN7W6LU/
https://www.fox5atlanta.com/news/gun-fired-inside-dekalb-county-middle-school-classroom-officials-say",5,Local,4,Winter,Decatur,GA,Middle,Classroom,Inside School Building,Yes,Afternoon Classes,1:30 PM,1,Student fired shot inside a classroom,"Student fired a gun inside a classroom during bathroom break. Security guards quickly confiscated and secured the gun. No one was hurt. The student, who hasn’t been identified, now faces “district consequences” and possible criminal charges.",,,,,No,No,No,,No,No,No,1,33.72357,-84.183816
20230213TXDAD,2,13,2023,2/13/23,Dalhart Senior High School,1,0,1,0,"https://www.newschannel10.com/2023/02/13/student-dead-after-firearm-discharges-vehicle-dalhart-isd-parking-lot/
https://abc7amarillo.com/news/local/dalhart-isd-police-identify-student-killed-in-accidental-shooting-in-school-parking-lot-preston-ralston-dalhart-texas-gun-crime-accidental-discharge",3,Local,4,Winter,Dalhart,TX,High,Parking Lot,Outside on School Property,Yes,Lunch,12:00 PM,1,Student killed during accidental shooting inside vehicle,"On Feb. 13 at around noon, one student was injured after a firearm accidently discharged in a vehicle on a Dalhart ISD parking lot. A spokesperson for the Dalhart Independent School District said a child not enrolled at the district went to Dalhart High School to pick up three students for lunch. That’s when the gun went off. The school was placed on a brief lockdown again today, due to law enforcement activity in the area.",Accidental,Neither,,,No,No,No,,No,No,No,1,36.046822,-102.499639
20230213COEMD,2,13,2023,2/13/23,Emily Griffith High School,0,2,2,0,https://www.9news.com/article/news/crime/downtown-denver-shooting/73-3ca39d22-248c-4bb5-8fc5-d79efdb59ec3,10,Local,4,Winter,Denver,CO,High,Parking Lot,Outside on School Property,Yes,Dismissal,3:50 PM,1,Student and adult man shot during confrontation outside of school,A group of students left the school and got into an argument outside near the parking lot. An 18-year-old student who had been carrying a gun all day at school fired multiple shots wounded a 17-year-old student and an adult man. The shooter fled and was later arrested.,Escalation of Dispute,Both,No,,No,No,No,No,No,No,No,99,39.746037,-104.986063
20230213NYPSS,2,13,2023,2/13/23,PS 78,0,0,0,0,https://www.cbsnews.com/newyork/news/staten-island-elementary-school-shots-fired-stapleton-ps-78/,2,Regional,4,Winter,Staten Island,NY,Elementary,Beside Building,Outside on School Property,Yes,Lunch,12:00 PM,1,"Shots fired next to school during lunch, bullets broke windows of 2 school window in seperate classrooms","Someone shot out the windows of two classrooms at a Staten Island elementary school. One of the targeted classrooms at PS 78 in Staten Island’s Clifton section had 10 adult students inside at the time, police said. No one was injured. The other classroom was unoccupied. ",,Random Shooting,,,No,No,No,No,No,,No,99,40.621891,-74.078703
20230213COEAD,2,13,2023,2/13/23,East High School,0,1,1,0,"https://co.chalkbeat.org/2023/2/13/23598844/denver-east-high-school-shooting-gun-violence-classes-canceled
https://denvergazette.com/news/crime/luis-garcia-parents-file-wrongful-death-claim-against-denver-public-schools/article_2c3c3008-f052-11ed-bcde-fb62d18155da.html",50,National,4,Winter,Denver,CO,High,Parking Lot,Outside on School Property,Yes,Afternoon Classes,2:30 PM,1,"Student shot in front of school, school locked down","16-year-old student was shot outside of the school. Two teens from another Denver school were arrested. School went on lockdown, dismissed late, and classes were cancelled the following day.",,Victims Targeted,Yes,Two teens arrested,No,No,No,No,No,,No,99,39.742411,-104.956573
20230210CAHEF,2,10,2023,2/10/23,Heaton Elementary School,0,1,1,0,https://www.fresnobee.com/news/local/crime/article272400143.html,1,Local,3,Winter,Fresno,CA,Elementary,School Bus,School Bus,Yes,Dismissal,3:15 PM,1,Student shot school bus driver when bus stopped to drop off students,"The incident happened at 3:15 p.m. at Vassar and Glenn avenues, just west of the major intersection of Clinton and Blackstone avenues, Fresno Police Sgt. Diana Trueba Vega said. She said when the bus driver opened the door to let students out, a juvenile who normally rides her bus and was waiting at the stop shot her with an airsoft gun. The driver was struck in the leg.",,Victims Targeted,No,,No,No,No,,No,,No,1,36.76489,-119.794838
20230208NYWIB,2,8,2023,2/8/23,Williamsburg Charter High School,0,3,3,0,https://bronx.news12.com/nypd-3-people-shot-near-williamsburg-charter-school,20,Regional,4,Winter,Brooklyn,NY,High,Front of School,Outside on School Property,Yes,Dismissal,2:15 PM,1,Three wounded when shots were fired near the front door at dismissal.,"Police say a 15-year-old girl was shot in the back, a 17-year-old boy was shot in the thigh, and a 37-year-old man was grazed in the neck by a gunshot. All three victims were conscious at the time they were taken to the hospital. Police are looking for a school-age black male",Escalation of Dispute,Both,,,No,No,No,No,No,,No,99,40.703725,-73.935978
20230206FLMIM,2,6,2023,2/6/23,Miami Norland Senior High School,0,1,1,0,https://www.cbsnews.com/miami/news/possible-shooting-at-miami-norland-senior-high-school-under-investigation/,20,Regional,4,Winter,Miami Gardens,FL,High,Parking Lot,Outside on School Property,Yes,Dismissal,4:00 PM,1,Student shot following fight outside school,"18-year-old student shot following a fight next to the school building. Student walked away from the argument and then was shot in the arm and leg, airlifted to hospital. School went on lockdown for 1 hour. Shooter fled.",Escalation of Dispute,Victims Targeted,,,No,No,No,,No,,No,3,25.951366,-80.220941
20230206DEAPM,2,6,2023,2/6/23,Appoquinimink High School,0,0,0,0,"https://dsp.delaware.gov/2023/02/12/update-fourth-suspect-arrested-delaware-state-police-investigate-the-discharge-of-a-gun-during-high-school-basketball-game/
https://6abc.com/delaware-shooting-appoquinimink-high-school-basketball-game-middletown/12779143/
https://www.wdel.com/news/police-investigating-shooting-at-appoquinimink-basketball-game/article_70647ef6-a689-11ed-a2ba-076d22e3cf0c.html",10,Regional,4,Winter,Middletown,DE,High,Hallway,Inside School Building,No,Sport Event,7:15 PM,1,Shots fired during fight in hallway near gym during basketball game,"Delaware State Police said they are investigating a shooting during Monday night's Appoquinimink High School Boys Basketball game. The game was stopped at 4:01 to go in the fourth quarter when the livestream video showed officials walking onto the west end of the court, with players from Tri-State Christian swiftly moving in the opposite direction away from the court and their benches in the direction of the main parking lot. The video, which did not include audio, was quickly made private on the school's YouTube channel. In a statement sent to Appoquinimink families late Monday night, Superintendent Matt Burrows said there was a fight in the hallway outside the the gym near the boys bathroom. Burrows said the incident ended, when a gun was discovered on the floor, with his characterization saying ""police are investigating reports that the gun may have discharged."" Delaware State Police said there are no known gunshot victims or injuries, but no suspect was taken into custody.",Escalation of Dispute,Victims Targeted,,,No,No,No,,No,,No,1,39.453483,-75.747931
